ID	XLAMB	YLAMB	ALT	BETA
587	118000	534000	0	0.1819
588	122000	534000	0	0.1701
589	126000	534000	-2	0.1655
590	130000	534000	-3	0.1796
591	134000	534000	-4	0.1647
592	170000	534000	0	0.044
593	174000	534000	-3	0.1758
594	178000	534000	-3	0.1739
595	182000	534000	0	0.092
596	186000	534000	0	0.1575
597	190000	534000	0	0.0891
598	194000	534000	0	0.0568
599	198000	534000	0	0.1635
600	202000	534000	0	0.2655
601	206000	534000	1	0.2292
602	210000	534000	6	0.1306
603	214000	534000	7	0.1388
604	218000	534000	4	0.1763
605	222000	534000	9	0.0674
606	226000	534000	11	0.1024
607	230000	534000	12	0.1425
608	234000	534000	13	0.1652
609	238000	534000	15	0.1406
610	242000	534000	15	0.1555
611	246000	534000	15	0.2178
612	250000	534000	16	0.2166
613	254000	534000	16	0.1813
614	258000	534000	23	0.3509
615	262000	534000	14	0.1699
616	266000	534000	13	0.175
617	270000	534000	14	0.1733
618	106000	530000	0	0.1353
619	110000	530000	0	0.1745
620	114000	530000	0	0.1839
621	118000	530000	0	0.1729
622	122000	530000	0	0.2258
623	126000	530000	-1	0.1662
624	130000	530000	-2	0.1804
625	134000	530000	-1	0.2148
626	138000	530000	0	0.0913
627	142000	530000	0	0.0712
628	146000	530000	0	0.0758
629	170000	530000	-3	0.1222
630	174000	530000	-3	0.173
631	178000	530000	-3	0.1764
632	182000	530000	-2	0.1596
633	186000	530000	-2	0.1728
634	190000	530000	0	0.1751
635	194000	530000	0	0.0734
636	198000	530000	-1	0.1552
637	202000	530000	-1	0.1112
638	206000	530000	0	0.17
639	210000	530000	0	0.1663
640	214000	530000	0	0.173
641	218000	530000	1	0.1895
642	222000	530000	7	0.1629
643	226000	530000	11	0.1373
644	230000	530000	12	0.1974
645	234000	530000	13	0.155
646	238000	530000	14	0.1269
647	242000	530000	14	0.1203
648	246000	530000	13	0.1936
649	250000	530000	13	0.1929
650	254000	530000	14	0.2076
651	258000	530000	18	0.3435
652	262000	530000	20	0.2405
653	266000	530000	15	0.1645
654	270000	530000	16	0.1542
655	106000	526000	3	0.0812
656	110000	526000	0	0.2214
657	114000	526000	0	0.2404
658	118000	526000	0	0.1898
659	122000	526000	0	0.184
660	126000	526000	0	0.2284
661	130000	526000	0	0.1872
662	134000	526000	-1	0.1807
663	138000	526000	-1	0.228
664	142000	526000	-2	0.1661
665	146000	526000	-1	0.2081
666	150000	526000	0	0.0242
667	170000	526000	-3	0.1293
668	174000	526000	-3	0.1734
