ID	XLAMB	YLAMB	ALT	BETA
768	118000	514000	-3	0.009
769	122000	514000	-2	0.0987
770	126000	514000	-2	0.1285
771	130000	514000	0	0.0686
772	138000	514000	0	0.0495
773	170000	514000	0	0.042
774	174000	514000	-1	0.025
775	178000	514000	-1	0.031
776	182000	514000	-1	0.058
777	186000	514000	0	0.095
778	190000	514000	0	0.0218
779	194000	514000	0	0.0286
780	198000	514000	0	0.0595
781	202000	514000	0	0.1186
782	206000	514000	0	0
783	210000	514000	0	0.0446
784	214000	514000	1	0.0017
785	218000	514000	3	0
786	222000	514000	4	0.0678
787	226000	514000	4	0.0353
788	230000	514000	5	0.0836
789	234000	514000	6	0.069
790	238000	514000	7	0.1674
791	242000	514000	8	0.1407
792	246000	514000	9	0.0637
793	102000	510000	0	0.0381
794	106000	510000	2	0.0259
795	110000	510000	0	0.0565
796	114000	510000	-2	0.0006
797	118000	510000	-1	0.0216
798	122000	510000	-3	0.1979
799	126000	510000	-2	0.1734
800	130000	510000	0	0.0365
801	166000	510000	-3	0.0232
802	170000	510000	-3	0.0127
803	174000	510000	-3	0.057
804	178000	510000	-3	0.0218
805	182000	510000	-1	0.0313
806	186000	510000	0	0.1327
807	190000	510000	0	0.2448
808	194000	510000	0	0.0351
809	198000	510000	0	0
810	202000	510000	0	0.1125
811	206000	510000	0	0.0009
812	210000	510000	0	0.0044
813	214000	510000	1	0.0566
814	218000	510000	2	0.0126
815	222000	510000	4	0
816	226000	510000	5	0.0121
817	230000	510000	5	0.0184
818	234000	510000	7	0.1322
819	238000	510000	8	0.2534
820	242000	510000	9	0.2248
821	246000	510000	10	0.1426
822	102000	506000	4	0.0531
823	106000	506000	2	0.0667
824	110000	506000	0	0.049
825	114000	506000	0	0.0111
826	118000	506000	-2	0.0968
827	122000	506000	-3	0.2176
828	126000	506000	-2	0.1539
829	130000	506000	-1	0.0013
830	158000	506000	0	0.1195
831	162000	506000	0	0.0986
832	166000	506000	-3	0.1515
833	170000	506000	-4	0.0126
834	174000	506000	-4	0.0349
835	178000	506000	-3	0.1756
836	182000	506000	-3	0.0151
837	186000	506000	0	0.0201
838	190000	506000	0	0.1894
839	194000	506000	0	0.0753
840	198000	506000	0	0.0538
841	202000	506000	0	0.1589
842	206000	506000	0	0.0943
843	210000	506000	0	0.0672
844	214000	506000	1	0
845	218000	506000	3	0.0081
846	222000	506000	5	0.0296
847	226000	506000	6	0.1843
848	230000	506000	7	0.1198
849	234000	506000	9	0.1261
850	238000	506000	7	0.1696
851	242000	506000	11	0.1935
852	246000	506000	26	0.0137
853	102000	502000	9	0.1631
854	106000	502000	3	0.1842
855	110000	502000	0	0.1042
856	114000	502000	0	0.2275
857	118000	502000	0	0.0194
858	122000	502000	-2	0.0304
859	126000	502000	0	0.2398
860	130000	502000	-2	0.1363
861	134000	502000	0	0.1266
862	158000	502000	-1	0.2429
863	162000	502000	-1	0.2158
864	166000	502000	-3	0.0441
865	170000	502000	-4	0
866	174000	502000	-3	0.0087
867	178000	502000	-3	0.0861
868	182000	502000	-3	0
869	186000	502000	0	0.0062
870	190000	502000	0	0.0037
871	194000	502000	0	0.0221
872	198000	502000	0	0.0626
873	202000	502000	2	0.3006
874	206000	502000	1	0.2687
875	210000	502000	1	0.017
876	214000	502000	4	0.1316
877	218000	502000	6	0.0725
878	222000	502000	7	0.052
879	226000	502000	11	0.1053
880	230000	502000	13	0.038
881	234000	502000	6	0.0603
882	238000	502000	7	0.0311
883	242000	502000	14	0.0396
884	246000	502000	23	0.0121
885	98000	498000	0	0.1359
886	102000	498000	8	0.5243
887	106000	498000	1	0.3948
888	110000	498000	-1	0.0278
889	114000	498000	0	0.0953
890	118000	498000	0	0.073
891	122000	498000	0	0.0404
892	126000	498000	-1	0.0185
893	130000	498000	0	0.0382
894	134000	498000	0	0.0468
895	138000	498000	0	0.0447
896	150000	498000	0	0.0488
897	154000	498000	-3	0.0469
898	158000	498000	-1	0.0271
899	162000	498000	-4	0.1361
900	166000	498000	-4	0.0368
901	170000	498000	-4	0
902	174000	498000	-3	0.0141
903	178000	498000	-3	0.0602
904	182000	498000	-2	0.0022
905	186000	498000	0	0.0578
906	190000	498000	0	0.0053
907	194000	498000	1	0.0123
908	198000	498000	7	0.1048
909	202000	498000	3	0.1692
910	206000	498000	0	0.0671
911	210000	498000	1	0.0044
912	214000	498000	2	0.0157
913	218000	498000	4	0.0016
914	222000	498000	5	0.0006
915	226000	498000	8	0.059
916	230000	498000	6	0.0586
917	234000	498000	7	0.0975
918	238000	498000	8	0.032
919	242000	498000	12	0.0542
920	246000	498000	17	0.1669
921	250000	498000	24	0.0765
922	254000	498000	48	0.0369
923	262000	498000	20	0.0715
924	98000	494000	0	0.0308
925	102000	494000	11	0.0456
926	106000	494000	1	0.184
927	110000	494000	0	0.1201
928	114000	494000	0	0.361
929	118000	494000	1	0.3632
