ID	XLAMB	YLAMB	ALT	BETA
880	230000	502000	13	0.0836
881	234000	502000	6	0.163
882	238000	502000	7	0.1441
883	242000	502000	14	0.1436
884	246000	502000	23	0.1049
885	98000	498000	0	0.1727
886	102000	498000	8	0.5581
887	106000	498000	1	0.4171
888	110000	498000	-1	0.1329
889	114000	498000	0	0.2187
890	118000	498000	0	0.1605
891	122000	498000	0	0.1085
892	126000	498000	-1	0.1064
893	130000	498000	0	0.1301
894	134000	498000	0	0.1026
895	138000	498000	0	0.0955
896	150000	498000	0	0.0953
897	154000	498000	-3	0.0916
898	158000	498000	-1	0.0668
899	162000	498000	-4	0.1979
900	166000	498000	-4	0.1071
901	170000	498000	-4	0.0951
902	174000	498000	-3	0.1119
903	178000	498000	-3	0.1484
904	182000	498000	-2	0.0933
905	186000	498000	0	0.1281
906	190000	498000	0	0.1025
907	194000	498000	1	0.1079
908	198000	498000	7	0.1808
909	202000	498000	3	0.2683
910	206000	498000	0	0.1696
911	210000	498000	1	0.0968
912	214000	498000	2	0.0991
913	218000	498000	4	0.0773
914	222000	498000	5	0.0713
915	226000	498000	8	0.1573
916	230000	498000	6	0.1785
917	234000	498000	7	0.2037
918	238000	498000	8	0.1368
919	242000	498000	12	0.1462
920	246000	498000	17	0.3475
